gender,age_group,country,product_name,category,quantity,unit_price,order_status,payment_method,review_text
Female,Senior,UK,Fitbit Versa 3,Electronics,5,229,Returned,Credit Card,very bad
Female,Teenagers,Japan,Levi's Jeans,Apparel,1,59,Shipped,Cash on Delivery,good
Female,Senior,Japan,Harry Potter Box Set,Books,5,80,Shipped,Cash on Delivery,good
Male,Teenagers,Australia,Barbie Dreamhouse,Toys,1,199,Cancelled,PayPal,very bad
Female,Teenagers,Canada,Barbie Dreamhouse,Toys,2,199,Returned,Credit Card,very bad
Male,Senior,Canada,iPhone 14,Electronics,1,999,Cancelled,PayPal,good
Female,Teenagers,Canada,Fitbit Versa 3,Electronics,4,229,Delivered,PayPal,very bad
Male,Senior,India,Sony Headphones,Electronics,5,199,Delivered,Cash on Delivery,average
Female,Adults,UK,Barbie Dreamhouse,Toys,1,199,Returned,Cash on Delivery,very bad
Male,Senior,China,Yoga Mat,Sports,4,25,Shipped,PayPal,average
Other,Teenagers,India,Sony Headphones,Electronics,1,199,Pending,Credit Card,very bad
Other,Adults,France,Adidas Running Shoes,Apparel,3,110,Returned,PayPal,very good
Other,Senior,Japan,Harry Potter Box Set,Books,1,80,Cancelled,Credit Card,very good
Male,Adults,Brazil,Sony Headphones,Electronics,3,199,Cancelled,Cash on Delivery,bad
Male,Adults,India,Samsung Galaxy S23,Electronics,5,899,Cancelled,Credit Card,good
Female,Senior,Germany,Levi's Jeans,Apparel,1,59,Returned,Cash on Delivery,bad
Female,Senior,Canada,Sony Headphones,Electronics,1,199,Pending,Cash on Delivery,bad
Female,Teenagers,Brazil,Yoga Mat,Sports,1,25,Returned,PayPal,good
Other,Senior,Japan,Dyson Vacuum,Home & Kitchen,2,399,Shipped,PayPal,bad
Male,Teenagers,UK,Yoga Mat,Sports,1,25,Delivered,Credit Card,average
Other,Senior,Brazil,Samsung Galaxy S23,Electronics,1,899,Delivered,Cash on Delivery,good
Male,Teenagers,Brazil,Adidas Running Shoes,Apparel,4,110,Cancelled,PayPal,very bad
Male,Adults,Germany,Kindle Paperwhite,Books,4,129,Returned,Cash on Delivery,average
Other,Adults,Brazil,Instant Pot,Home & Kitchen,1,99,Cancelled,Credit Card,good
Female,Senior,UK,Fitbit Versa 3,Electronics,5,229,Shipped,Credit Card,average
Female,Senior,Japan,Yoga Mat,Sports,1,25,Returned,Cash on Delivery,average
Other,Senior,China,Barbie Dreamhouse,Toys,4,199,Shipped,Cash on Delivery,good
Male,Senior,China,Lego Star Wars Set,Toys,5,59,Pending,PayPal,very bad
Male,Teenagers,USA,iPhone 14,Electronics,3,999,Shipped,PayPal,very bad
Other,Teenagers,Australia,Kindle Paperwhite,Books,5,129,Shipped,PayPal,average
Other,Adults,Canada,Sony Headphones,Electronics,1,199,Cancelled,Cash on Delivery,very bad
Female,Teenagers,USA,Yoga Mat,Sports,2,25,Cancelled,PayPal,bad
Male,Teenagers,USA,Instant Pot,Home & Kitchen,3,99,Shipped,PayPal,very good
Other,Senior,Brazil,Lego Star Wars Set,Toys,2,59,Returned,Credit Card,very bad
Other,Teenagers,Japan,Sony Headphones,Electronics,5,199,Pending,PayPal,very bad
Female,Senior,Australia,iPhone 14,Electronics,2,999,Returned,Credit Card,very good
Other,Teenagers,Germany,Lego Star Wars Set,Toys,1,59,Pending,Cash on Delivery,very good
Other,Senior,UK,Fitbit Versa 3,Electronics,5,229,Cancelled,Cash on Delivery,very good
Male,Teenagers,India,Yoga Mat,Sports,4,25,Returned,Credit Card,good
Female,Senior,UK,Adidas Running Shoes,Apparel,5,110,Cancelled,PayPal,very bad
Female,Teenagers,China,Harry Potter Box Set,Books,3,80,Shipped,Credit Card,very bad
Male,Senior,UK,Dyson Vacuum,Home & Kitchen,3,399,Pending,Credit Card,good
Other,Teenagers,France,Adidas Running Shoes,Apparel,1,110,Pending,Credit Card,average
Other,Teenagers,China,Dyson Vacuum,Home & Kitchen,1,399,Returned,Cash on Delivery,average
Other,Teenagers,USA,Adidas Running Shoes,Apparel,1,110,Pending,PayPal,bad
Female,Teenagers,Canada,Nike Air Max,Apparel,4,120,Returned,Credit Card,very bad
Other,Teenagers,Japan,iPhone 14,Electronics,4,999,Delivered,Credit Card,very bad
Male,Senior,France,Levi's Jeans,Apparel,2,59,Returned,PayPal,good
Male,Teenagers,Brazil,Adidas Running Shoes,Apparel,4,110,Delivered,Credit Card,good
Other,Senior,China,Instant Pot,Home & Kitchen,1,99,Delivered,PayPal,very good
Male,Adults,India,Wilson Tennis Racket,Sports,5,149,Cancelled,Credit Card,bad
Male,Teenagers,France,Fitbit Versa 3,Electronics,3,229,Delivered,PayPal,very good
Male,Teenagers,China,Levi's Jeans,Apparel,5,59,Cancelled,PayPal,very bad
Other,Senior,Germany,iPhone 14,Electronics,2,999,Returned,Credit Card,average
Female,Teenagers,Canada,iPhone 14,Electronics,4,999,Delivered,PayPal,average
Female,Adults,India,Yoga Mat,Sports,4,25,Cancelled,PayPal,good
Female,Senior,Canada,Sony Headphones,Electronics,5,199,Cancelled,Cash on Delivery,very good
Female,Teenagers,Japan,Sony Headphones,Electronics,1,199,Returned,Credit Card,good
Other,Teenagers,Australia,iPhone 14,Electronics,3,999,Returned,Credit Card,very good
Other,Senior,Germany,Wilson Tennis Racket,Sports,2,149,Pending,PayPal,good
Female,Senior,India,Lego Star Wars Set,Toys,4,59,Shipped,Cash on Delivery,bad
Female,Senior,UK,Adidas Running Shoes,Apparel,4,110,Shipped,Cash on Delivery,very good
Other,Teenagers,China,Adidas Running Shoes,Apparel,4,110,Shipped,Credit Card,very bad
Other,Teenagers,China,Harry Potter Box Set,Books,3,80,Cancelled,PayPal,good
Male,Senior,Canada,Sony Headphones,Electronics,3,199,Cancelled,Credit Card,very good
Male,Teenagers,Brazil,Levi's Jeans,Apparel,1,59,Pending,Cash on Delivery,bad
Other,Teenagers,Brazil,Kindle Paperwhite,Books,5,129,Shipped,PayPal,good
Female,Adults,France,Harry Potter Box Set,Books,3,80,Cancelled,PayPal,average
Female,Senior,UK,Nike Air Max,Apparel,4,120,Returned,Credit Card,very good
Male,Senior,India,Harry Potter Box Set,Books,4,80,Cancelled,Credit Card,very good
Male,Adults,USA,Barbie Dreamhouse,Toys,3,199,Returned,Credit Card,very good
Male,Adults,France,Fitbit Versa 3,Electronics,3,229,Delivered,PayPal,good
Female,Teenagers,India,Wilson Tennis Racket,Sports,4,149,Pending,Cash on Delivery,bad
Female,Senior,UK,Samsung Galaxy S23,Electronics,5,899,Cancelled,Cash on Delivery,bad
Male,Teenagers,China,Dyson Vacuum,Home & Kitchen,3,399,Shipped,Cash on Delivery,very good
Male,Senior,Germany,Lego Star Wars Set,Toys,1,59,Delivered,PayPal,good
Female,Teenagers,Brazil,Dyson Vacuum,Home & Kitchen,2,399,Delivered,Credit Card,average
Female,Senior,Japan,iPhone 14,Electronics,2,999,Returned,Cash on Delivery,good
Female,Adults,India,Nike Air Max,Apparel,5,120,Shipped,Cash on Delivery,bad
Other,Senior,Canada,Samsung Galaxy S23,Electronics,4,899,Shipped,Credit Card,average
Male,Adults,India,Instant Pot,Home & Kitchen,2,99,Shipped,Credit Card,very good
Male,Adults,Canada,iPhone 14,Electronics,2,999,Cancelled,Credit Card,very bad
Other,Senior,Australia,Barbie Dreamhouse,Toys,5,199,Pending,Cash on Delivery,very bad
Male,Senior,UK,Lego Star Wars Set,Toys,1,59,Returned,PayPal,average
Female,Adults,Australia,Fitbit Versa 3,Electronics,5,229,Delivered,Credit Card,average
Female,Teenagers,Australia,Harry Potter Box Set,Books,2,80,Returned,Credit Card,very bad
Female,Senior,UK,iPhone 14,Electronics,5,999,Returned,Credit Card,very good
Other,Adults,Canada,Wilson Tennis Racket,Sports,1,149,Returned,Cash on Delivery,average
Female,Senior,Germany,Samsung Galaxy S23,Electronics,2,899,Pending,Cash on Delivery,bad
Other,Adults,France,Sony Headphones,Electronics,5,199,Pending,PayPal,bad
Male,Senior,UK,Harry Potter Box Set,Books,3,80,Cancelled,Cash on Delivery,very good
Female,Senior,UK,Samsung Galaxy S23,Electronics,2,899,Shipped,Credit Card,bad
Male,Teenagers,Australia,Dyson Vacuum,Home & Kitchen,5,399,Cancelled,Cash on Delivery,good
Female,Adults,USA,Sony Headphones,Electronics,5,199,Shipped,Cash on Delivery,very bad
Female,Adults,India,Harry Potter Box Set,Books,4,80,Delivered,Cash on Delivery,good
Other,Adults,UK,Dyson Vacuum,Home & Kitchen,2,399,Pending,Credit Card,very bad
Other,Senior,Australia,Dyson Vacuum,Home & Kitchen,4,399,Delivered,Cash on Delivery,very good
Female,Adults,UK,Yoga Mat,Sports,5,25,Delivered,Credit Card,very bad
Female,Adults,Japan,Barbie Dreamhouse,Toys,4,199,Shipped,Credit Card,good
Other,Senior,France,Fitbit Versa 3,Electronics,4,229,Pending,PayPal,bad
Other,Teenagers,USA,iPhone 14,Electronics,2,999,Delivered,Cash on Delivery,bad
Female,Adults,Australia,Harry Potter Box Set,Books,2,80,Cancelled,PayPal,very bad
Other,Teenagers,Australia,Sony Headphones,Electronics,1,199,Cancelled,Credit Card,very good
Male,Teenagers,France,Samsung Galaxy S23,Electronics,1,899,Delivered,PayPal,bad
Other,Teenagers,China,Wilson Tennis Racket,Sports,4,149,Pending,PayPal,very bad
Male,Adults,China,Instant Pot,Home & Kitchen,3,99,Pending,Credit Card,bad
Male,Adults,India,Levi's Jeans,Apparel,3,59,Shipped,PayPal,average
Male,Teenagers,France,Levi's Jeans,Apparel,2,59,Pending,PayPal,very bad
Other,Teenagers,Canada,iPhone 14,Electronics,1,999,Returned,Cash on Delivery,very good
Female,Adults,Japan,Fitbit Versa 3,Electronics,3,229,Returned,PayPal,bad
Male,Adults,Canada,iPhone 14,Electronics,2,999,Shipped,PayPal,bad
Female,Teenagers,UK,Wilson Tennis Racket,Sports,2,149,Cancelled,PayPal,bad
Other,Senior,France,Nike Air Max,Apparel,3,120,Shipped,Credit Card,good
Male,Teenagers,Germany,Levi's Jeans,Apparel,4,59,Returned,Cash on Delivery,good
Other,Teenagers,Australia,iPhone 14,Electronics,5,999,Shipped,PayPal,average
Male,Senior,Australia,Instant Pot,Home & Kitchen,5,99,Shipped,Credit Card,good
Other,Adults,USA,iPhone 14,Electronics,4,999,Returned,Cash on Delivery,very good
Male,Teenagers,Brazil,Wilson Tennis Racket,Sports,3,149,Delivered,PayPal,very good
Female,Senior,Germany,Wilson Tennis Racket,Sports,2,149,Cancelled,Credit Card,good
Other,Senior,USA,Nike Air Max,Apparel,4,120,Returned,Credit Card,very bad
Other,Adults,UK,Levi's Jeans,Apparel,2,59,Delivered,Cash on Delivery,good
Other,Adults,Canada,Instant Pot,Home & Kitchen,4,99,Cancelled,PayPal,very good
Male,Teenagers,China,Nike Air Max,Apparel,1,120,Shipped,Cash on Delivery,very good
Female,Teenagers,India,Samsung Galaxy S23,Electronics,5,899,Pending,Credit Card,very good
Female,Senior,Japan,Wilson Tennis Racket,Sports,2,149,Pending,PayPal,very good
Male,Adults,UK,Nike Air Max,Apparel,3,120,Returned,Credit Card,bad
Other,Senior,China,Kindle Paperwhite,Books,5,129,Pending,Cash on Delivery,very good
Female,Adults,China,Fitbit Versa 3,Electronics,3,229,Returned,Credit Card,bad
Other,Adults,Japan,Harry Potter Box Set,Books,4,80,Cancelled,Cash on Delivery,very bad
Male,Teenagers,Australia,Dyson Vacuum,Home & Kitchen,2,399,Pending,Cash on Delivery,good
Female,Senior,France,Lego Star Wars Set,Toys,3,59,Pending,PayPal,very good
Other,Teenagers,Japan,Wilson Tennis Racket,Sports,4,149,Pending,Cash on Delivery,good
Male,Adults,Canada,Kindle Paperwhite,Books,3,129,Returned,PayPal,very good
Female,Senior,USA,Fitbit Versa 3,Electronics,1,229,Pending,Cash on Delivery,average
Other,Teenagers,Japan,Adidas Running Shoes,Apparel,2,110,Returned,Credit Card,bad
Male,Adults,UK,Samsung Galaxy S23,Electronics,4,899,Cancelled,Cash on Delivery,good
Male,Teenagers,Brazil,Wilson Tennis Racket,Sports,5,149,Pending,Cash on Delivery,very good
Female,Senior,Brazil,Instant Pot,Home & Kitchen,2,99,Cancelled,Credit Card,very good
Female,Adults,France,Nike Air Max,Apparel,5,120,Returned,Cash on Delivery,good
Other,Senior,UK,Dyson Vacuum,Home & Kitchen,5,399,Shipped,PayPal,good
Male,Adults,USA,Adidas Running Shoes,Apparel,3,110,Pending,PayPal,very bad
Male,Adults,Japan,Lego Star Wars Set,Toys,4,59,Shipped,Cash on Delivery,very bad
Male,Senior,China,Fitbit Versa 3,Electronics,4,229,Returned,PayPal,good
Other,Teenagers,Japan,Dyson Vacuum,Home & Kitchen,5,399,Shipped,PayPal,very bad
Other,Senior,Germany,Wilson Tennis Racket,Sports,3,149,Pending,PayPal,average
Male,Adults,India,Samsung Galaxy S23,Electronics,5,899,Delivered,Cash on Delivery,very good
Other,Senior,China,Samsung Galaxy S23,Electronics,4,899,Shipped,Cash on Delivery,average
Other,Teenagers,China,Barbie Dreamhouse,Toys,4,199,Cancelled,Credit Card,average
Other,Senior,Germany,Harry Potter Box Set,Books,3,80,Returned,PayPal,very good
Other,Senior,India,Dyson Vacuum,Home & Kitchen,3,399,Delivered,Credit Card,very good
Male,Adults,Australia,Barbie Dreamhouse,Toys,1,199,Pending,Credit Card,bad
Male,Adults,Australia,Sony Headphones,Electronics,2,199,Returned,Cash on Delivery,very good
Male,Adults,Canada,Adidas Running Shoes,Apparel,1,110,Cancelled,PayPal,very bad
Female,Teenagers,France,Instant Pot,Home & Kitchen,5,99,Delivered,Credit Card,good
Other,Teenagers,UK,Samsung Galaxy S23,Electronics,2,899,Delivered,Cash on Delivery,very bad
Female,Senior,Brazil,Yoga Mat,Sports,2,25,Returned,Credit Card,very good
Female,Adults,Brazil,Lego Star Wars Set,Toys,5,59,Delivered,Credit Card,good
Female,Adults,Brazil,Harry Potter Box Set,Books,2,80,Returned,Cash on Delivery,good
Other,Senior,UK,Barbie Dreamhouse,Toys,5,199,Returned,PayPal,good
Male,Senior,Germany,Adidas Running Shoes,Apparel,4,110,Delivered,Credit Card,average
Other,Adults,China,Yoga Mat,Sports,2,25,Cancelled,Cash on Delivery,good
Male,Teenagers,USA,Instant Pot,Home & Kitchen,3,99,Cancelled,PayPal,average
Other,Teenagers,Canada,Kindle Paperwhite,Books,5,129,Cancelled,Credit Card,very bad
Female,Senior,India,Sony Headphones,Electronics,3,199,Pending,PayPal,bad
Female,Adults,Australia,Fitbit Versa 3,Electronics,4,229,Pending,Credit Card,very good
Female,Adults,Australia,Fitbit Versa 3,Electronics,4,229,Cancelled,PayPal,average
Female,Adults,China,Samsung Galaxy S23,Electronics,2,899,Delivered,PayPal,good
Female,Senior,India,Kindle Paperwhite,Books,3,129,Pending,Cash on Delivery,average
Other,Adults,Brazil,Fitbit Versa 3,Electronics,3,229,Pending,Credit Card,good
Other,Adults,UK,Levi's Jeans,Apparel,1,59,Delivered,PayPal,good
Female,Adults,USA,Levi's Jeans,Apparel,5,59,Pending,Cash on Delivery,very good
Other,Teenagers,Canada,Levi's Jeans,Apparel,4,59,Cancelled,Credit Card,very good
Female,Teenagers,Brazil,iPhone 14,Electronics,4,999,Shipped,Cash on Delivery,very bad
Other,Senior,Brazil,Samsung Galaxy S23,Electronics,2,899,Pending,Cash on Delivery,very bad
Male,Senior,India,Harry Potter Box Set,Books,3,80,Shipped,PayPal,very good
Female,Teenagers,France,Levi's Jeans,Apparel,5,59,Pending,Cash on Delivery,average
Female,Senior,Australia,Nike Air Max,Apparel,5,120,Returned,Cash on Delivery,very bad
Female,Senior,France,Samsung Galaxy S23,Electronics,2,899,Delivered,PayPal,average
Other,Adults,Japan,Sony Headphones,Electronics,4,199,Returned,Credit Card,good
Male,Adults,Japan,Sony Headphones,Electronics,2,199,Delivered,PayPal,average
Other,Teenagers,UK,Yoga Mat,Sports,5,25,Shipped,PayPal,bad
Female,Adults,USA,Instant Pot,Home & Kitchen,2,99,Cancelled,PayPal,average
Male,Teenagers,Australia,Levi's Jeans,Apparel,3,59,Pending,PayPal,very bad
Male,Senior,Australia,Adidas Running Shoes,Apparel,1,110,Pending,Cash on Delivery,bad
Female,Senior,France,Samsung Galaxy S23,Electronics,1,899,Pending,Cash on Delivery,very bad
Male,Teenagers,Australia,Nike Air Max,Apparel,3,120,Shipped,PayPal,average
Female,Teenagers,Brazil,Levi's Jeans,Apparel,2,59,Returned,Cash on Delivery,very bad
Male,Teenagers,Canada,Fitbit Versa 3,Electronics,1,229,Pending,PayPal,good
Male,Adults,France,Dyson Vacuum,Home & Kitchen,5,399,Shipped,PayPal,very bad
Female,Adults,Japan,Barbie Dreamhouse,Toys,1,199,Cancelled,PayPal,very bad
Male,Teenagers,China,Lego Star Wars Set,Toys,2,59,Pending,PayPal,good
Other,Adults,France,Samsung Galaxy S23,Electronics,2,899,Pending,PayPal,good
Male,Adults,UK,Kindle Paperwhite,Books,5,129,Returned,Credit Card,average
Male,Teenagers,Canada,Kindle Paperwhite,Books,1,129,Shipped,PayPal,very good
Male,Senior,China,Barbie Dreamhouse,Toys,3,199,Shipped,Cash on Delivery,very good
Other,Senior,Japan,Dyson Vacuum,Home & Kitchen,4,399,Returned,Credit Card,very good
Female,Teenagers,Germany,Harry Potter Box Set,Books,5,80,Pending,PayPal,very bad
Female,Senior,Brazil,Nike Air Max,Apparel,5,120,Delivered,Cash on Delivery,very bad
Male,Senior,Canada,Barbie Dreamhouse,Toys,1,199,Cancelled,Credit Card,good
Other,Senior,Brazil,Fitbit Versa 3,Electronics,2,229,Shipped,Credit Card,very bad
Female,Senior,India,Levi's Jeans,Apparel,1,59,Pending,Cash on Delivery,good
Male,Teenagers,Japan,Harry Potter Box Set,Books,4,80,Delivered,Credit Card,average
Other,Senior,Australia,Adidas Running Shoes,Apparel,3,110,Shipped,Credit Card,bad
Other,Teenagers,India,Barbie Dreamhouse,Toys,4,199,Shipped,Cash on Delivery,very good
Other,Senior,Brazil,Harry Potter Box Set,Books,1,80,Pending,Credit Card,bad
Male,Adults,UK,Adidas Running Shoes,Apparel,4,110,Delivered,Cash on Delivery,very good
Female,Teenagers,UK,Fitbit Versa 3,Electronics,4,229,Shipped,Credit Card,very bad
Male,Teenagers,France,Adidas Running Shoes,Apparel,2,110,Pending,Cash on Delivery,good
Male,Senior,China,Dyson Vacuum,Home & Kitchen,1,399,Shipped,Cash on Delivery,average
Male,Senior,Canada,Adidas Running Shoes,Apparel,5,110,Shipped,Credit Card,bad
Female,Senior,Brazil,Dyson Vacuum,Home & Kitchen,1,399,Cancelled,PayPal,bad
Male,Senior,USA,Nike Air Max,Apparel,3,120,Delivered,Credit Card,very bad
Female,Teenagers,Brazil,iPhone 14,Electronics,5,999,Pending,Cash on Delivery,very bad
Male,Teenagers,Germany,Barbie Dreamhouse,Toys,5,199,Cancelled,PayPal,bad
Other,Teenagers,USA,Levi's Jeans,Apparel,3,59,Delivered,PayPal,very bad
Other,Senior,USA,Adidas Running Shoes,Apparel,4,110,Cancelled,Credit Card,very bad
Other,Teenagers,Australia,Harry Potter Box Set,Books,4,80,Delivered,Cash on Delivery,very bad
Male,Senior,Germany,Barbie Dreamhouse,Toys,3,199,Cancelled,Cash on Delivery,very bad
Other,Senior,China,Wilson Tennis Racket,Sports,2,149,Pending,Cash on Delivery,average
Female,Adults,USA,Lego Star Wars Set,Toys,1,59,Returned,PayPal,good
Male,Adults,China,Lego Star Wars Set,Toys,3,59,Delivered,Credit Card,very bad
Male,Senior,Brazil,Levi's Jeans,Apparel,5,59,Delivered,Credit Card,bad
Female,Senior,France,Fitbit Versa 3,Electronics,3,229,Cancelled,PayPal,very bad
Female,Senior,China,Nike Air Max,Apparel,1,120,Returned,Cash on Delivery,bad
Other,Senior,China,Samsung Galaxy S23,Electronics,4,899,Returned,Cash on Delivery,very bad
Female,Teenagers,Brazil,Samsung Galaxy S23,Electronics,4,899,Cancelled,Cash on Delivery,average
Female,Teenagers,Brazil,Barbie Dreamhouse,Toys,3,199,Returned,Credit Card,very bad
Male,Teenagers,Brazil,Samsung Galaxy S23,Electronics,3,899,Pending,Cash on Delivery,very good
Other,Senior,India,Barbie Dreamhouse,Toys,2,199,Delivered,Credit Card,bad
Female,Senior,Australia,Kindle Paperwhite,Books,1,129,Returned,Credit Card,very good
Other,Adults,USA,Barbie Dreamhouse,Toys,4,199,Cancelled,Cash on Delivery,bad
Female,Teenagers,UK,Levi's Jeans,Apparel,3,59,Delivered,Credit Card,bad
Other,Senior,Germany,Sony Headphones,Electronics,3,199,Returned,Cash on Delivery,very bad
Female,Senior,Germany,Yoga Mat,Sports,3,25,Delivered,PayPal,average
Male,Senior,France,Nike Air Max,Apparel,5,120,Delivered,PayPal,average
Female,Adults,France,Fitbit Versa 3,Electronics,1,229,Pending,PayPal,very bad
Other,Adults,Canada,Kindle Paperwhite,Books,4,129,Pending,Credit Card,very bad
Other,Teenagers,UK,Levi's Jeans,Apparel,1,59,Cancelled,PayPal,average
Other,Adults,France,Harry Potter Box Set,Books,5,80,Pending,Credit Card,average
Female,Senior,Canada,Lego Star Wars Set,Toys,4,59,Cancelled,Cash on Delivery,good
Other,Senior,USA,Adidas Running Shoes,Apparel,1,110,Cancelled,Cash on Delivery,very bad
Female,Adults,France,Samsung Galaxy S23,Electronics,5,899,Cancelled,Credit Card,very bad
Other,Teenagers,Japan,Fitbit Versa 3,Electronics,3,229,Pending,PayPal,very bad
Female,Adults,France,Wilson Tennis Racket,Sports,5,149,Delivered,Credit Card,very good
Female,Senior,France,Fitbit Versa 3,Electronics,3,229,Shipped,Credit Card,very bad
Male,Adults,India,Barbie Dreamhouse,Toys,2,199,Returned,Credit Card,bad
Female,Adults,Canada,Lego Star Wars Set,Toys,3,59,Delivered,PayPal,average
Male,Senior,Japan,iPhone 14,Electronics,1,999,Shipped,Credit Card,very bad
Other,Senior,India,Yoga Mat,Sports,5,25,Delivered,PayPal,very good
Male,Senior,France,Sony Headphones,Electronics,5,199,Delivered,Credit Card,good
